id,long,lat
30111,146.65,-22.65
30112,146.65,-22.7
30113,146.65,-22.75
30114,146.65,-22.8
30115,146.65,-22.85
30116,146.65,-24.45
30117,146.65,-24.5
30118,146.65,-29
30119,146.65,-29.05
30120,146.65,-29.1
30121,146.65,-29.15
30122,146.65,-29.2
30123,146.65,-29.25
30124,146.65,-29.3
30125,146.65,-29.35
30126,146.65,-29.4
30127,146.65,-29.45
30128,146.65,-29.5
30129,146.65,-29.55
30130,146.65,-29.6
30131,146.65,-29.65
30132,146.65,-29.7
30133,146.65,-29.75
30134,146.65,-29.8
30135,146.65,-29.85
30136,146.65,-29.9
30137,146.65,-29.95
30138,146.65,-30
30139,146.65,-30.05
30140,146.65,-30.1
30141,146.65,-30.15
30142,146.65,-30.2
30143,146.65,-30.25
30144,146.65,-30.3
30145,146.65,-30.35
30146,146.65,-30.4
30147,146.65,-30.45
30148,146.65,-30.5
30149,146.65,-30.55
30150,146.65,-30.6
30151,146.65,-30.65
30152,146.65,-30.7
30153,146.65,-30.75
30154,146.65,-30.8
30155,146.65,-30.85
30156,146.65,-30.9
30157,146.65,-30.95
30158,146.65,-31
30159,146.65,-31.05
30160,146.65,-31.1
30161,146.65,-31.15
30162,146.65,-31.2
30163,146.65,-31.25
30164,146.65,-31.3
30165,146.65,-31.35
30166,146.65,-31.4
30167,146.65,-31.45
30168,146.65,-31.5
30169,146.65,-31.55
30170,146.65,-31.6
30171,146.65,-31.65
30172,146.65,-31.7
30173,146.65,-31.75
30174,146.65,-31.8
30175,146.65,-31.85
30176,146.65,-31.9
30177,146.65,-31.95
30178,146.65,-32
30179,146.65,-32.05
30180,146.65,-32.1
30181,146.65,-32.15
30182,146.65,-32.2
30183,146.65,-32.25
30184,146.65,-32.3
30185,146.65,-32.35
30186,146.65,-32.4
30187,146.65,-32.45
30188,146.65,-32.5
30189,146.65,-32.55
30190,146.65,-32.6
30191,146.65,-32.65
30192,146.65,-32.7
30193,146.65,-32.75
30194,146.65,-32.8
30195,146.65,-32.85
30196,146.65,-32.9
30197,146.65,-32.95
30198,146.65,-33
30199,146.65,-33.05
30200,146.65,-33.1
30201,146.65,-33.15
30202,146.65,-33.2
30203,146.65,-33.25
30204,146.65,-33.3
30205,146.65,-33.35
30206,146.65,-33.4
30207,146.65,-33.45
30208,146.65,-33.5
30209,146.65,-33.55
30210,146.65,-33.6
30211,146.65,-33.65
30212,146.65,-33.7
30213,146.65,-33.75
30214,146.65,-33.8
30215,146.65,-33.85
30216,146.65,-33.9
30217,146.65,-33.95
30218,146.65,-34
30219,146.65,-34.05
30220,146.65,-34.1
30221,146.65,-34.15
30222,146.65,-34.2
30223,146.65,-34.25
30224,146.65,-34.3
30225,146.65,-34.35
30226,146.65,-34.4
30227,146.65,-34.45
30228,146.65,-34.5
30229,146.65,-34.55
30230,146.65,-34.6
30231,146.65,-34.65
30232,146.65,-34.7
30233,146.65,-34.75
30234,146.65,-34.8
30235,146.65,-34.85
30236,146.65,-34.9
30237,146.65,-34.95
30238,146.65,-35
30239,146.65,-35.05
30240,146.65,-35.1
30241,146.65,-35.15
30242,146.65,-35.2
30243,146.65,-35.25
30244,146.65,-35.3
30245,146.65,-35.35
30246,146.65,-35.4
30247,146.65,-35.45
30248,146.65,-35.5
30249,146.65,-35.55
30250,146.65,-35.6
30251,146.65,-35.65
30252,146.65,-35.7
30253,146.65,-35.75
30254,146.65,-35.8
30255,146.65,-35.85
30256,146.65,-35.9
30257,146.65,-35.95
30258,146.65,-36
30259,146.65,-36.05
30260,146.65,-36.3
30261,146.65,-36.4
30262,146.65,-36.45
30263,146.65,-41.35
30264,146.65,-41.4
30265,146.65,-41.45
30266,146.65,-41.5
30267,146.65,-41.55
30268,146.65,-41.6
30269,146.65,-41.65
30270,146.65,-41.7
30271,146.7,-21.65
30272,146.7,-21.7
30273,146.7,-21.75
30274,146.7,-21.8
30275,146.7,-21.85
30276,146.7,-21.9
30277,146.7,-21.95
30278,146.7,-22
30279,146.7,-22.05
30280,146.7,-22.1
30281,146.7,-22.15
30282,146.7,-22.2
30283,146.7,-22.25
30284,146.7,-22.3
30285,146.7,-22.35
30286,146.7,-22.4
30287,146.7,-22.45
30288,146.7,-22.5
30289,146.7,-22.55
30290,146.7,-22.6
30291,146.7,-22.65
30292,146.7,-22.7
30293,146.7,-22.75
30294,146.7,-22.8
30295,146.7,-22.85
30296,146.7,-22.9
30297,146.7,-22.95
30298,146.7,-24.4
30299,146.7,-24.45
30300,146.7,-24.5
30301,146.7,-24.55
30302,146.7,-24.6
30303,146.7,-29
30304,146.7,-29.05
30305,146.7,-29.1
30306,146.7,-29.15
30307,146.7,-29.2
30308,146.7,-29.25
30309,146.7,-29.3
30310,146.7,-29.35
30311,146.7,-29.4
30312,146.7,-29.45
30313,146.7,-29.5
30314,146.7,-29.55
30315,146.7,-29.6
30316,146.7,-29.65
30317,146.7,-29.7
30318,146.7,-29.75
30319,146.7,-29.8
30320,146.7,-29.85
30321,146.7,-29.9
30322,146.7,-29.95
30323,146.7,-30
30324,146.7,-30.05
30325,146.7,-30.1
30326,146.7,-30.15
30327,146.7,-30.2
30328,146.7,-30.25
30329,146.7,-30.3
30330,146.7,-30.35
30331,146.7,-30.4
30332,146.7,-30.45
30333,146.7,-30.5
30334,146.7,-30.55
30335,146.7,-30.6
30336,146.7,-30.65
30337,146.7,-30.7
30338,146.7,-30.75
30339,146.7,-30.8
30340,146.7,-30.85
30341,146.7,-30.9
30342,146.7,-30.95
30343,146.7,-31
30344,146.7,-31.05
30345,146.7,-31.1
30346,146.7,-31.15
30347,146.7,-31.2
30348,146.7,-31.25
30349,146.7,-31.3
30350,146.7,-31.35
30351,146.7,-31.4
30352,146.7,-31.45
30353,146.7,-31.5
30354,146.7,-31.55
30355,146.7,-31.6
30356,146.7,-31.65
30357,146.7,-31.7
30358,146.7,-31.75
30359,146.7,-31.8
30360,146.7,-31.85
30361,146.7,-31.9
30362,146.7,-31.95
30363,146.7,-32
30364,146.7,-32.05
30365,146.7,-32.1
30366,146.7,-32.15
30367,146.7,-32.2
30368,146.7,-32.25
30369,146.7,-32.3
30370,146.7,-32.35
30371,146.7,-32.4
30372,146.7,-32.45
30373,146.7,-32.5
30374,146.7,-32.55
30375,146.7,-32.6
30376,146.7,-32.65
30377,146.7,-32.7
30378,146.7,-32.75
30379,146.7,-32.8
30380,146.7,-32.85
30381,146.7,-32.9
30382,146.7,-32.95
30383,146.7,-33
30384,146.7,-33.05
30385,146.7,-33.1
30386,146.7,-33.15
30387,146.7,-33.2
30388,146.7,-33.25
30389,146.7,-33.3
30390,146.7,-33.35
30391,146.7,-33.4
30392,146.7,-33.45
30393,146.7,-33.5
30394,146.7,-33.55
30395,146.7,-33.6
30396,146.7,-33.65
30397,146.7,-33.7
30398,146.7,-33.75
30399,146.7,-33.8
30400,146.7,-33.85
30401,146.7,-33.9
30402,146.7,-33.95
30403,146.7,-34
30404,146.7,-34.05
30405,146.7,-34.1
30406,146.7,-34.15
30407,146.7,-34.2
30408,146.7,-34.25
30409,146.7,-34.3
30410,146.7,-34.35
30411,146.7,-34.4
30412,146.7,-34.45
30413,146.7,-34.5
30414,146.7,-34.55
30415,146.7,-34.6
30416,146.7,-34.65
30417,146.7,-34.7
30418,146.7,-34.75
30419,146.7,-34.8
30420,146.7,-34.85
30421,146.7,-34.9
30422,146.7,-34.95
30423,146.7,-35
30424,146.7,-35.05
30425,146.7,-35.1
30426,146.7,-35.15
30427,146.7,-35.2
30428,146.7,-35.25
30429,146.7,-35.3
30430,146.7,-35.35
30431,146.7,-35.4
30432,146.7,-35.45
30433,146.7,-35.5
30434,146.7,-35.55
30435,146.7,-35.6
30436,146.7,-35.65
30437,146.7,-35.7
30438,146.7,-35.75
30439,146.7,-35.8
30440,146.7,-35.85
30441,146.7,-35.9
30442,146.7,-35.95
30443,146.7,-36
30444,146.7,-36.05
30445,146.7,-36.4
30446,146.7,-36.45
30447,146.7,-41.35
30448,146.7,-41.4
30449,146.7,-41.45
30450,146.7,-41.5
30451,146.7,-41.55
30452,146.7,-41.6
30453,146.7,-41.65
30454,146.7,-41.7
30455,146.75,-21.65
30456,146.75,-21.7
30457,146.75,-21.75
30458,146.75,-21.8
30459,146.75,-21.85
30460,146.75,-21.9
30461,146.75,-21.95
30462,146.75,-22
30463,146.75,-22.05
30464,146.75,-22.1
30465,146.75,-22.15
30466,146.75,-22.2
30467,146.75,-22.25
30468,146.75,-22.3
30469,146.75,-22.35
30470,146.75,-22.4
30471,146.75,-22.45
30472,146.75,-22.5
30473,146.75,-22.55
30474,146.75,-22.6
30475,146.75,-22.65
30476,146.75,-22.7
30477,146.75,-22.75
30478,146.75,-22.8
30479,146.75,-22.85
30480,146.75,-22.9
30481,146.75,-22.95
30482,146.75,-24.45
30483,146.75,-24.5
30484,146.75,-24.55
30485,146.75,-24.6
30486,146.75,-24.65
30487,146.75,-29
30488,146.75,-29.05
30489,146.75,-29.1
30490,146.75,-29.15
30491,146.75,-29.2
30492,146.75,-29.25
30493,146.75,-29.3
30494,146.75,-29.35
30495,146.75,-29.4
30496,146.75,-29.45
30497,146.75,-29.5
30498,146.75,-29.55
30499,146.75,-29.6
30500,146.75,-29.65
30501,146.75,-29.7
30502,146.75,-29.75
30503,146.75,-29.8
30504,146.75,-29.85
30505,146.75,-29.9
30506,146.75,-29.95
30507,146.75,-30
30508,146.75,-30.05
30509,146.75,-30.1
30510,146.75,-30.15
30511,146.75,-30.2
30512,146.75,-30.25
30513,146.75,-30.3
30514,146.75,-30.35
30515,146.75,-30.4
30516,146.75,-30.45
30517,146.75,-30.5
30518,146.75,-30.55
30519,146.75,-30.6
30520,146.75,-30.65
30521,146.75,-30.7
30522,146.75,-30.75
30523,146.75,-30.8
30524,146.75,-30.85
30525,146.75,-30.9
30526,146.75,-30.95
30527,146.75,-31
30528,146.75,-31.05
30529,146.75,-31.1
30530,146.75,-31.15
30531,146.75,-31.2
30532,146.75,-31.25
30533,146.75,-31.3
30534,146.75,-31.35
30535,146.75,-31.4
30536,146.75,-31.45
30537,146.75,-31.5
30538,146.75,-31.55
30539,146.75,-31.6
30540,146.75,-31.65
30541,146.75,-31.7
30542,146.75,-31.75
30543,146.75,-31.8
30544,146.75,-31.85
30545,146.75,-31.9
30546,146.75,-31.95
30547,146.75,-32
30548,146.75,-32.05
30549,146.75,-32.1
30550,146.75,-32.15
30551,146.75,-32.2
30552,146.75,-32.25
30553,146.75,-32.3
30554,146.75,-32.35
30555,146.75,-32.4
30556,146.75,-32.45
30557,146.75,-32.5
30558,146.75,-32.55
30559,146.75,-32.6
30560,146.75,-32.65
30561,146.75,-32.7
30562,146.75,-32.75
30563,146.75,-32.8
30564,146.75,-32.85
30565,146.75,-32.9
30566,146.75,-32.95
30567,146.75,-33
30568,146.75,-33.05
30569,146.75,-33.1
30570,146.75,-33.15
30571,146.75,-33.2
30572,146.75,-33.25
30573,146.75,-33.3
30574,146.75,-33.35
30575,146.75,-33.4
30576,146.75,-33.45
30577,146.75,-33.5
30578,146.75,-33.55
30579,146.75,-33.6
30580,146.75,-33.65
30581,146.75,-33.7
30582,146.75,-33.75
30583,146.75,-33.8
30584,146.75,-33.85
30585,146.75,-33.9
30586,146.75,-33.95
30587,146.75,-34
30588,146.75,-34.05
30589,146.75,-34.1
30590,146.75,-34.15
30591,146.75,-34.2
30592,146.75,-34.25
30593,146.75,-34.3
30594,146.75,-34.35
30595,146.75,-34.4
30596,146.75,-34.45
30597,146.75,-34.5
30598,146.75,-34.55
30599,146.75,-34.6
30600,146.75,-34.65
30601,146.75,-34.7
30602,146.75,-34.75
30603,146.75,-34.8
30604,146.75,-34.85
30605,146.75,-34.9
30606,146.75,-34.95
30607,146.75,-35
30608,146.75,-35.05
30609,146.75,-35.1
30610,146.75,-35.15
30611,146.75,-35.2
30612,146.75,-35.25
30613,146.75,-35.3
30614,146.75,-35.35
30615,146.75,-35.4
30616,146.75,-35.45
30617,146.75,-35.5
30618,146.75,-35.55
30619,146.75,-35.6
30620,146.75,-35.65
30621,146.75,-35.7
30622,146.75,-35.75
30623,146.75,-35.8
30624,146.75,-35.85
30625,146.75,-35.9
30626,146.75,-35.95
30627,146.75,-36
30628,146.75,-36.05
30629,146.75,-36.4
30630,146.75,-36.45
30631,146.75,-41.4
30632,146.75,-41.45
30633,146.75,-41.5
30634,146.75,-41.55
30635,146.75,-41.6
30636,146.75,-41.65
30637,146.75,-41.7
30638,146.8,-21.65
30639,146.8,-21.7
30640,146.8,-21.75
30641,146.8,-21.8
30642,146.8,-21.85
30643,146.8,-21.9
30644,146.8,-21.95
30645,146.8,-22
30646,146.8,-22.05
30647,146.8,-22.1
30648,146.8,-22.15
30649,146.8,-22.2
30650,146.8,-22.25
30651,146.8,-22.3
30652,146.8,-22.35
30653,146.8,-22.4
30654,146.8,-22.45
30655,146.8,-22.5
30656,146.8,-22.55
30657,146.8,-22.6
30658,146.8,-22.65
30659,146.8,-22.7
30660,146.8,-22.75
30661,146.8,-22.8
30662,146.8,-22.85
30663,146.8,-22.9
30664,146.8,-22.95
30665,146.8,-23
30666,146.8,-23.05
30667,146.8,-23.1
30668,146.8,-24.45
30669,146.8,-24.5
30670,146.8,-24.55
30671,146.8,-24.6
30672,146.8,-29
30673,146.8,-29.05
30674,146.8,-29.1
30675,146.8,-29.15
30676,146.8,-29.2
30677,146.8,-29.25
30678,146.8,-29.3
30679,146.8,-29.35
30680,146.8,-29.4
30681,146.8,-29.45
30682,146.8,-29.5
30683,146.8,-29.55
30684,146.8,-29.6
30685,146.8,-29.65
30686,146.8,-29.7
30687,146.8,-29.75
30688,146.8,-29.8
30689,146.8,-29.85
30690,146.8,-29.9
30691,146.8,-29.95
30692,146.8,-30
30693,146.8,-30.05
30694,146.8,-30.1
30695,146.8,-30.15
30696,146.8,-30.2
30697,146.8,-30.25
30698,146.8,-30.3
30699,146.8,-30.35
30700,146.8,-30.4
30701,146.8,-30.45
30702,146.8,-30.5
30703,146.8,-30.55
30704,146.8,-30.6
30705,146.8,-30.65
30706,146.8,-30.7
30707,146.8,-30.75
30708,146.8,-30.8
30709,146.8,-30.85
30710,146.8,-30.9
30711,146.8,-30.95
30712,146.8,-31
30713,146.8,-31.05
30714,146.8,-31.1
30715,146.8,-31.15
30716,146.8,-31.2
30717,146.8,-31.25
30718,146.8,-31.3
30719,146.8,-31.35
30720,146.8,-31.4
30721,146.8,-31.45
30722,146.8,-31.5
30723,146.8,-31.55
30724,146.8,-31.6
30725,146.8,-31.65
30726,146.8,-31.7
30727,146.8,-31.75
30728,146.8,-31.8
30729,146.8,-31.85
30730,146.8,-31.9
30731,146.8,-31.95
30732,146.8,-32
30733,146.8,-32.05
30734,146.8,-32.1
30735,146.8,-32.15
30736,146.8,-32.2
30737,146.8,-32.25
30738,146.8,-32.3
30739,146.8,-32.35
30740,146.8,-32.4
30741,146.8,-32.45
30742,146.8,-32.5
30743,146.8,-32.55
30744,146.8,-32.6
30745,146.8,-32.65
30746,146.8,-32.7
30747,146.8,-32.75
30748,146.8,-32.8
30749,146.8,-32.85
30750,146.8,-32.9
30751,146.8,-32.95
30752,146.8,-33
30753,146.8,-33.05
30754,146.8,-33.1
30755,146.8,-33.15
30756,146.8,-33.2
30757,146.8,-33.25
30758,146.8,-33.3
30759,146.8,-33.35
30760,146.8,-33.4
30761,146.8,-33.45
30762,146.8,-33.5
30763,146.8,-33.55
30764,146.8,-33.6
30765,146.8,-33.65
30766,146.8,-33.7
30767,146.8,-33.75
30768,146.8,-33.8
30769,146.8,-33.85
30770,146.8,-33.9
30771,146.8,-33.95
30772,146.8,-34
30773,146.8,-34.05
30774,146.8,-34.1
30775,146.8,-34.15
30776,146.8,-34.2
30777,146.8,-34.25
30778,146.8,-34.3
30779,146.8,-34.35
30780,146.8,-34.4
30781,146.8,-34.45
30782,146.8,-34.5
30783,146.8,-34.55
30784,146.8,-34.6
30785,146.8,-34.65
30786,146.8,-34.7
30787,146.8,-34.75
30788,146.8,-34.8
30789,146.8,-34.85
30790,146.8,-34.9
30791,146.8,-34.95
30792,146.8,-35
30793,146.8,-35.05
30794,146.8,-35.1
30795,146.8,-35.15
30796,146.8,-35.2
30797,146.8,-35.25
30798,146.8,-35.3
30799,146.8,-35.35
30800,146.8,-35.4
30801,146.8,-35.45
30802,146.8,-35.5
30803,146.8,-35.55
30804,146.8,-35.6
30805,146.8,-35.65
30806,146.8,-35.7
30807,146.8,-35.75
30808,146.8,-35.8
30809,146.8,-35.85
30810,146.8,-35.9
30811,146.8,-35.95
30812,146.8,-36
30813,146.8,-36.05
30814,146.8,-36.1
30815,146.8,-41.4
30816,146.8,-41.45
30817,146.8,-41.5
30818,146.8,-41.55
30819,146.8,-41.6
30820,146.8,-41.65
30821,146.8,-41.7
30822,146.85,-21.6
30823,146.85,-21.65
30824,146.85,-21.7
30825,146.85,-21.75
30826,146.85,-21.8
30827,146.85,-21.85
30828,146.85,-21.9
30829,146.85,-21.95
30830,146.85,-22
30831,146.85,-22.05
30832,146.85,-22.1
30833,146.85,-22.15
30834,146.85,-22.2
30835,146.85,-22.25
30836,146.85,-22.3
30837,146.85,-22.35
30838,146.85,-22.4
30839,146.85,-22.45
30840,146.85,-22.5
30841,146.85,-22.55
30842,146.85,-22.6
30843,146.85,-22.65
30844,146.85,-22.7
30845,146.85,-22.75
30846,146.85,-22.8
30847,146.85,-22.85
30848,146.85,-22.9
30849,146.85,-22.95
30850,146.85,-23
30851,146.85,-23.05
30852,146.85,-23.1
30853,146.85,-23.15
30854,146.85,-24.4
30855,146.85,-24.45
30856,146.85,-24.5
30857,146.85,-24.55
30858,146.85,-24.6
30859,146.85,-29
30860,146.85,-29.05
30861,146.85,-29.1
30862,146.85,-29.15
30863,146.85,-29.2
30864,146.85,-29.25
30865,146.85,-29.3
30866,146.85,-29.35
30867,146.85,-29.4
30868,146.85,-29.45
30869,146.85,-29.5
30870,146.85,-29.55
30871,146.85,-29.6
30872,146.85,-29.65
30873,146.85,-29.7
30874,146.85,-29.75
30875,146.85,-29.8
30876,146.85,-29.85
30877,146.85,-29.9
30878,146.85,-29.95
30879,146.85,-30
30880,146.85,-30.05
30881,146.85,-30.1
30882,146.85,-30.15
30883,146.85,-30.2
30884,146.85,-30.25
30885,146.85,-30.3
30886,146.85,-30.35
30887,146.85,-30.4
30888,146.85,-30.45
30889,146.85,-30.5
30890,146.85,-30.55
30891,146.85,-30.6
30892,146.85,-30.65
30893,146.85,-30.7
30894,146.85,-30.75
30895,146.85,-30.8
30896,146.85,-30.85
30897,146.85,-30.9
30898,146.85,-30.95
30899,146.85,-31
30900,146.85,-31.05
30901,146.85,-31.1
30902,146.85,-31.15
30903,146.85,-31.2
30904,146.85,-31.25
30905,146.85,-31.3
30906,146.85,-31.35
30907,146.85,-31.4
30908,146.85,-31.45
30909,146.85,-31.5
30910,146.85,-31.55
30911,146.85,-31.6
30912,146.85,-31.65
30913,146.85,-31.7
30914,146.85,-31.75
30915,146.85,-31.8
30916,146.85,-31.85
30917,146.85,-31.9
30918,146.85,-31.95
30919,146.85,-32
30920,146.85,-32.05
30921,146.85,-32.1
30922,146.85,-32.15
30923,146.85,-32.2
30924,146.85,-32.25
30925,146.85,-32.3
30926,146.85,-32.35
30927,146.85,-32.4
30928,146.85,-32.45
30929,146.85,-32.5
30930,146.85,-32.55
30931,146.85,-32.6
30932,146.85,-32.65
30933,146.85,-32.7
30934,146.85,-32.75
30935,146.85,-32.8
30936,146.85,-32.85
30937,146.85,-32.9
30938,146.85,-32.95
30939,146.85,-33
30940,146.85,-33.05
30941,146.85,-33.1
30942,146.85,-33.15
30943,146.85,-33.2
30944,146.85,-33.25
30945,146.85,-33.3
30946,146.85,-33.35
30947,146.85,-33.4
30948,146.85,-33.45
30949,146.85,-33.5
30950,146.85,-33.55
30951,146.85,-33.6
30952,146.85,-33.65
30953,146.85,-33.7
30954,146.85,-33.75
30955,146.85,-33.8
30956,146.85,-33.85
30957,146.85,-33.9
30958,146.85,-33.95
30959,146.85,-34
30960,146.85,-34.05
30961,146.85,-34.1
30962,146.85,-34.15
30963,146.85,-34.2
30964,146.85,-34.25
30965,146.85,-34.3
30966,146.85,-34.35
30967,146.85,-34.4
30968,146.85,-34.45
30969,146.85,-34.5
30970,146.85,-34.55
30971,146.85,-34.6
30972,146.85,-34.65
30973,146.85,-34.7
30974,146.85,-34.75
30975,146.85,-34.8
30976,146.85,-34.85
30977,146.85,-34.9
30978,146.85,-34.95
30979,146.85,-35
30980,146.85,-35.05
30981,146.85,-35.1
30982,146.85,-35.15
30983,146.85,-35.2
30984,146.85,-35.25
30985,146.85,-35.3
30986,146.85,-35.35
30987,146.85,-35.4
30988,146.85,-35.45
30989,146.85,-35.5
30990,146.85,-35.55
30991,146.85,-35.6
30992,146.85,-35.65
30993,146.85,-35.7
30994,146.85,-35.75
30995,146.85,-35.8
30996,146.85,-35.85
30997,146.85,-35.9
30998,146.85,-35.95
30999,146.85,-36
31000,146.85,-36.05
31001,146.85,-36.1
31002,146.85,-41.4
31003,146.85,-41.45
31004,146.85,-41.5
31005,146.85,-41.55
31006,146.85,-41.6
31007,146.85,-41.65
31008,146.85,-41.7
31009,146.85,-41.75
31010,146.85,-41.8
31011,146.9,-21.5
31012,146.9,-21.55
31013,146.9,-21.6
31014,146.9,-21.65
31015,146.9,-21.7
31016,146.9,-21.75
31017,146.9,-21.8
31018,146.9,-21.85
31019,146.9,-21.9
31020,146.9,-21.95
31021,146.9,-22
31022,146.9,-22.05
31023,146.9,-22.1
31024,146.9,-22.15
31025,146.9,-22.2
31026,146.9,-22.25
31027,146.9,-22.3
31028,146.9,-22.35
31029,146.9,-22.4
31030,146.9,-22.45
31031,146.9,-22.5
31032,146.9,-22.55
31033,146.9,-22.6
31034,146.9,-22.65
31035,146.9,-22.7
31036,146.9,-22.75
31037,146.9,-22.8
31038,146.9,-22.85
31039,146.9,-22.9
31040,146.9,-22.95
31041,146.9,-23
31042,146.9,-23.05
31043,146.9,-23.1
31044,146.9,-23.15
31045,146.9,-23.2
31046,146.9,-23.25
31047,146.9,-23.3
31048,146.9,-24.35
31049,146.9,-24.4
31050,146.9,-24.45
31051,146.9,-24.5
31052,146.9,-24.55
31053,146.9,-24.6
31054,146.9,-24.75
31055,146.9,-24.8
31056,146.9,-28.75
31057,146.9,-28.8
31058,146.9,-28.85
31059,146.9,-29
31060,146.9,-29.05
31061,146.9,-29.1
31062,146.9,-29.15
31063,146.9,-29.2
31064,146.9,-29.25
31065,146.9,-29.3
31066,146.9,-29.35
31067,146.9,-29.4
31068,146.9,-29.45
31069,146.9,-29.5
31070,146.9,-29.55
31071,146.9,-29.6
31072,146.9,-29.65
31073,146.9,-29.7
31074,146.9,-29.75
31075,146.9,-29.8
31076,146.9,-29.85
31077,146.9,-29.9
31078,146.9,-29.95
31079,146.9,-30
31080,146.9,-30.05
31081,146.9,-30.1
31082,146.9,-30.15
31083,146.9,-30.2
31084,146.9,-30.25
31085,146.9,-30.3
31086,146.9,-30.35
31087,146.9,-30.4
31088,146.9,-30.45
31089,146.9,-30.5
31090,146.9,-30.55
31091,146.9,-30.6
31092,146.9,-30.65
31093,146.9,-30.7
31094,146.9,-30.75
31095,146.9,-30.8
31096,146.9,-30.85
31097,146.9,-30.9
31098,146.9,-30.95
31099,146.9,-31
31100,146.9,-31.05
31101,146.9,-31.1
31102,146.9,-31.15
31103,146.9,-31.2
31104,146.9,-31.25
31105,146.9,-31.3
31106,146.9,-31.35
31107,146.9,-31.4
31108,146.9,-31.45
31109,146.9,-31.5
31110,146.9,-31.55
31111,146.9,-31.6
31112,146.9,-31.65
31113,146.9,-31.7
31114,146.9,-31.75
31115,146.9,-31.8
31116,146.9,-31.85
31117,146.9,-31.9
31118,146.9,-31.95
31119,146.9,-32
31120,146.9,-32.05
31121,146.9,-32.1
31122,146.9,-32.15
31123,146.9,-32.2
31124,146.9,-32.25
31125,146.9,-32.3
31126,146.9,-32.35
31127,146.9,-32.4
31128,146.9,-32.45
31129,146.9,-32.5
31130,146.9,-32.55
31131,146.9,-32.6
31132,146.9,-32.65
31133,146.9,-32.7
31134,146.9,-32.75
31135,146.9,-32.8
31136,146.9,-32.85
31137,146.9,-32.9
31138,146.9,-32.95
31139,146.9,-33
31140,146.9,-33.05
31141,146.9,-33.1
31142,146.9,-33.15
31143,146.9,-33.2
31144,146.9,-33.25
31145,146.9,-33.3
31146,146.9,-33.35
31147,146.9,-33.4
31148,146.9,-33.45
31149,146.9,-33.5
31150,146.9,-33.55
31151,146.9,-33.6
31152,146.9,-33.65
31153,146.9,-33.7
31154,146.9,-33.75
31155,146.9,-33.8
31156,146.9,-33.85
31157,146.9,-33.9
31158,146.9,-33.95
31159,146.9,-34
31160,146.9,-34.05
31161,146.9,-34.1
31162,146.9,-34.15
31163,146.9,-34.2
31164,146.9,-34.25
31165,146.9,-34.3
31166,146.9,-34.35
31167,146.9,-34.4
31168,146.9,-34.45
31169,146.9,-34.5
31170,146.9,-34.55
31171,146.9,-34.6
31172,146.9,-34.65
31173,146.9,-34.7
31174,146.9,-34.75
31175,146.9,-34.8
31176,146.9,-34.85
31177,146.9,-34.9
31178,146.9,-34.95
31179,146.9,-35
31180,146.9,-35.05
31181,146.9,-35.1
31182,146.9,-35.15
31183,146.9,-35.2
31184,146.9,-35.25
31185,146.9,-35.3
31186,146.9,-35.35
31187,146.9,-35.4
31188,146.9,-35.45
31189,146.9,-35.5
31190,146.9,-35.55
31191,146.9,-35.6
31192,146.9,-35.65
31193,146.9,-35.7
31194,146.9,-35.75
31195,146.9,-35.8
31196,146.9,-35.85
31197,146.9,-35.9
31198,146.9,-35.95
31199,146.9,-36
31200,146.9,-36.05
31201,146.9,-41.4
31202,146.9,-41.45
31203,146.9,-41.5
31204,146.9,-41.55
31205,146.9,-41.6
31206,146.9,-41.65
31207,146.9,-41.7
31208,146.9,-41.75
31209,146.9,-41.8
31210,146.95,-21.5
31211,146.95,-21.55
31212,146.95,-21.6
31213,146.95,-21.65
31214,146.95,-21.7
31215,146.95,-21.75
31216,146.95,-21.8
31217,146.95,-21.85
31218,146.95,-21.9
31219,146.95,-21.95
31220,146.95,-22
31221,146.95,-22.05
31222,146.95,-22.1
31223,146.95,-22.15
31224,146.95,-22.2
31225,146.95,-22.25
31226,146.95,-22.3
31227,146.95,-22.35
31228,146.95,-22.4
31229,146.95,-22.45
31230,146.95,-22.5
31231,146.95,-22.55
31232,146.95,-22.6
31233,146.95,-22.65
31234,146.95,-22.7
31235,146.95,-22.75
31236,146.95,-22.8
31237,146.95,-22.85
31238,146.95,-22.9
31239,146.95,-22.95
31240,146.95,-23
31241,146.95,-23.05
31242,146.95,-23.1
31243,146.95,-23.15
31244,146.95,-23.2
31245,146.95,-23.25
31246,146.95,-24.25
31247,146.95,-24.3
31248,146.95,-24.35
31249,146.95,-24.4
31250,146.95,-24.45
31251,146.95,-24.5
31252,146.95,-24.55
31253,146.95,-24.6
31254,146.95,-24.65
31255,146.95,-24.7
31256,146.95,-24.75
31257,146.95,-24.8
31258,146.95,-28.3
31259,146.95,-28.35
31260,146.95,-28.55
31261,146.95,-28.6
31262,146.95,-28.65
31263,146.95,-28.7
31264,146.95,-28.75
31265,146.95,-28.8
31266,146.95,-28.85
31267,146.95,-28.9
31268,146.95,-28.95
31269,146.95,-29
31270,146.95,-29.05
31271,146.95,-29.1
31272,146.95,-29.15
31273,146.95,-29.2
31274,146.95,-29.25
31275,146.95,-29.3
31276,146.95,-29.35
31277,146.95,-29.4
31278,146.95,-29.45
31279,146.95,-29.5
31280,146.95,-29.55
31281,146.95,-29.6
31282,146.95,-29.65
31283,146.95,-29.7
31284,146.95,-29.75
31285,146.95,-29.8
